55.883	10.717	-2.834	-5.105	-5.398	-9.331	-4.284	-4.329	-6.835	-6.863	-3.133	-1.511	-0.507	-0.568	-5.198
55.785	10.724	-2.716	-5.139	-5.462	-9.361	-4.188	-4.466	-6.905	-6.690	-2.848	-1.381	-0.649	-0.943	-4.860
55.651	10.680	-2.873	-5.130	-5.443	-9.357	-4.238	-4.462	-6.898	-6.826	-3.133	-1.397	-0.527	-0.895	-5.141
55.620	10.558	-2.879	-5.164	-5.494	-9.388	-4.259	-4.581	-6.927	-6.886	-2.622	-1.150	-0.497	-0.972	-4.871
55.540	10.590	-2.954	-5.172	-5.482	-9.378	-4.261	-4.561	-6.939	-6.864	-2.854	-1.257	-0.578	-1.121	-4.742
55.535	10.636	-2.726	-5.191	-5.531	-9.398	-4.263	-4.666	-6.939	-6.834	-2.778	-1.198	-0.621	-1.172	-4.895
55.456	10.553	-2.756	-5.167	-5.524	-9.382	-4.415	-4.586	-6.938	-6.739	-2.972	-1.355	-0.659	-1.050	-4.851
55.392	10.538	-3.008	-5.145	-5.453	-9.372	-4.419	-4.463	-6.924	-6.798	-3.045	-1.449	-0.644	-0.863	-5.445
55.360	10.567	-2.883	-5.180	-5.505	-9.364	-4.324	-4.439	-6.933	-6.715	-2.927	-1.403	-0.690	-1.000	-5.028
55.370	10.504	-2.783	-5.208	-5.548	-9.403	-4.175	-4.536	-6.960	-6.744	-2.584	-1.237	-0.721	-1.114	-4.846
55.359	10.485	-2.734	-5.167	-5.508	-9.380	-4.519	-4.469	-6.915	-6.699	-2.978	-1.397	-0.763	-1.088	-4.947
55.363	10.511	-2.749	-5.188	-5.554	-9.422	-4.300	-4.526	-6.954	-6.813	-2.679	-1.174	-0.778	-1.242	-4.876
55.336	10.491	-2.870	-5.183	-5.536	-9.402	-4.252	-4.540	-6.949	-6.605	-2.395	-1.090	-0.849	-1.286	-4.662
55.330	10.475	-2.922	-5.194	-5.546	-9.404	-4.247	-4.616	-6.954	-6.880	-2.622	-1.132	-0.731	-1.303	-4.782
55.315	10.468	-2.883	-5.177	-5.505	-9.410	-4.265	-4.641	-6.950	-6.892	-2.918	-1.262	-0.578	-1.048	-5.083
55.314	10.482	-2.784	-5.182	-5.522	-9.413	-4.403	-4.623	-6.971	-6.769	-2.866	-1.225	-0.713	-1.176	-4.859
