33.981	3.035	-6.816	-8.090	-8.255	-7.708	-4.987	-1.302	-2.763	-0.779	-1.205	-0.609	-0.475	0.011	-0.422
33.987	3.010	-6.828	-8.096	-8.282	-8.079	-5.080	-1.319	-2.782	-0.772	-1.112	-0.608	-0.465	0.006	-0.550
33.983	2.958	-6.803	-8.097	-8.207	-7.589	-4.940	-1.326	-2.742	-0.985	-1.166	-0.685	-0.495	-0.063	-0.452
33.983	2.991	-6.809	-8.105	-8.246	-7.718	-5.027	-1.292	-2.805	-0.926	-1.204	-0.718	-0.499	-0.042	-0.491
33.979	2.999	-6.818	-8.096	-8.295	-7.955	-4.947	-1.259	-2.724	-0.460	-1.013	-0.552	-0.431	0.054	-0.410
34.018	3.022	-6.844	-8.107	-8.261	-7.966	-5.113	-1.346	-2.749	-0.888	-1.245	-0.649	-0.416	0.019	-0.411
33.987	3.066	-6.757	-8.113	-8.250	-7.799	-5.043	-1.346	-2.774	-0.788	-1.101	-0.578	-0.422	-0.000	-0.386
34.023	3.000	-6.789	-8.108	-8.238	-7.729	-5.039	-1.288	-2.637	-0.651	-1.153	-0.575	-0.404	-0.015	-0.353
34.014	2.970	-6.725	-8.094	-8.250	-7.679	-4.986	-1.346	-2.701	-0.862	-1.214	-0.639	-0.454	-0.042	-0.398
34.007	3.008	-6.721	-8.115	-8.298	-7.796	-5.075	-1.282	-2.761	-0.734	-1.130	-0.649	-0.435	-0.018	-0.473
34.012	3.012	-6.766	-8.100	-8.235	-7.519	-5.009	-1.245	-2.744	-0.788	-1.121	-0.681	-0.397	0.016	-0.293
33.974	3.114	-6.749	-8.105	-8.211	-7.843	-4.954	-1.296	-2.705	-0.976	-1.233	-0.668	-0.468	0.013	-0.353
33.991	3.052	-6.777	-8.109	-8.196	-7.709	-4.962	-1.285	-2.710	-0.810	-1.167	-0.639	-0.430	0.004	-0.391
33.987	3.044	-6.738	-8.111	-8.207	-7.811	-4.953	-1.350	-2.715	-0.820	-1.169	-0.619	-0.408	0.006	-0.324
33.975	3.026	-6.706	-8.111	-8.202	-7.451	-5.045	-1.302	-2.727	-0.858	-1.217	-0.650	-0.473	-0.013	-0.365
34.015	2.992	-6.824	-8.127	-8.299	-7.978	-4.965	-1.278	-2.631	-0.841	-1.032	-0.646	-0.447	-0.040	-0.367
33.995	3.024	-6.785	-8.106	-8.258	-7.823	-5.067	-1.332	-2.614	-0.761	-1.117	-0.638	-0.394	-0.027	-0.460
33.982	3.062	-6.767	-8.103	-8.201	-7.678	-4.959	-1.253	-2.769	-0.783	-1.258	-0.629	-0.414	-0.006	-0.303
33.956	3.151	-6.783	-8.108	-8.223	-7.527	-4.955	-1.292	-2.723	-0.543	-0.994	-0.587	-0.401	0.050	-0.288
33.940	3.014	-6.814	-8.116	-8.256	-7.756	-4.888	-1.307	-2.680	-0.755	-1.060	-0.627	-0.432	0.024	-0.465
33.957	2.940	-6.833	-8.115	-8.231	-7.553	-4.959	-1.334	-2.603	-0.833	-1.055	-0.643	-0.412	0.028	-0.391
33.962	3.042	-6.726	-8.118	-8.273	-7.804	-5.082	-1.392	-2.674	-0.813	-1.120	-0.656	-0.423	-0.013	-0.447
33.949	3.028	-6.850	-8.111	-8.254	-7.811	-4.923	-1.306	-2.597	-0.769	-1.133	-0.610	-0.424	0.021	-0.228
33.943	3.034	-6.740	-8.131	-8.194	-7.508	-4.989	-1.354	-2.645	-0.878	-1.094	-0.633	-0.441	0.003	-0.369
33.970	3.006	-6.753	-8.127	-8.217	-7.750	-4.971	-1.361	-2.724	-0.830	-1.098	-0.610	-0.427	0.036	-0.310
33.959	3.050	-6.769	-8.129	-8.251	-7.719	-4.976	-1.372	-2.637	-1.001	-1.143	-0.650	-0.459	-0.018	-0.382
33.963	3.034	-6.823	-8.127	-8.180	-7.247	-5.027	-1.295	-2.664	-0.710	-1.040	-0.622	-0.419	-0.017	-0.500
33.941	3.051	-6.767	-8.132	-8.260	-7.673	-5.044	-1.338	-2.668	-0.947	-1.069	-0.628	-0.431	-0.027	-0.383
33.967	3.009	-6.814	-8.129	-8.216	-7.563	-4.996	-1.356	-2.746	-0.812	-1.131	-0.643	-0.439	-0.014	-0.488
33.976	3.022	-6.814	-8.130	-8.239	-7.958	-4.843	-1.311	-2.578	-0.650	-0.978	-0.600	-0.374	0.006	-0.396
33.974	3.030	-6.800	-8.121	-8.222	-7.299	-4.961	-1.369	-2.547	-0.802	-1.138	-0.611	-0.403	0.001	-0.380
